,Unnamed: 0,pokedex_no,name,type1,type2,moves,hp,attack,defense,special-attack,special-defense,speed
78,29,229,houndoom,dark,fire,"[['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['bite', 'dark'], ['roar', 'normal'], ['ember', 'fire'], ['flamethrower', 'fire'], ['hyper-beam', 'normal'], ['counter', 'fighting'], ['strength', 'normal'], ['solar-beam', 'grass'], ['fire-spin', 'fire'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['smog', 'poison'], ['fire-blast', 'fire'], ['swift', 'normal'], ['dream-eater', 'psychic'], ['rest', 'psychic'], ['super-fang', 'normal'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['reversal', 'fighting'], ['spite', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['feint-attack', 'dark'], ['sludge-bomb', 'poison'], ['mud-slap', 'ground'], ['detect', 'fighting'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pain-split', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['crunch', 'dark'], ['shadow-ball', 'ghost'], ['rock-smash', 'fighting'], ['beat-up', 'dark'], ['uproar', 'normal'], ['heat-wave', 'fire'], ['torment', 'dark'], ['will-o-wisp', 'fire'], ['facade', 'normal'], ['taunt', 'dark'], ['helping-hand', 'normal'], ['role-play', 'psychic'], ['endeavor', 'normal'], ['snatch', 'dark'], ['secret-power', 'normal'], ['hyper-voice', 'normal'], ['overheat', 'fire'], ['odor-sleuth', 'normal'], ['howl', 'normal'], ['mud-shot', 'ground'], ['natural-gift', 'normal'], ['payback', 'dark'], ['embargo', 'dark'], ['sucker-punch', 'dark'], ['flare-blitz', 'fire'], ['dark-pulse', 'dark'], ['giga-impact', 'normal'], ['nasty-plot', 'dark'], ['thunder-fang', 'electric'], ['fire-fang', 'fire'], ['captivate', 'normal'], ['flame-charge', 'fire'], ['foul-play', 'dark'], ['round', 'normal'], ['incinerate', 'fire'], ['retaliate', 'normal'], ['inferno', 'fire'], ['snarl', 'dark'], ['confide', 'normal'], ['laser-focus', 'normal'], ['throat-chop', 'dark'], ['psychic-fangs', 'psychic'], ['burning-jealousy', 'fire'], ['lash-out', 'dark'], ['tera-blast', 'normal'], ['trailblaze', 'grass'], ['comeuppance', 'dark'], ['temper-flare', 'fire']]",75,90,50,110,80,95
79,30,230,kingdra,water,dragon,"[['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['disable', 'normal'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['bubble-beam', 'water'], ['aurora-beam', 'ice'], ['hyper-beam', 'normal'], ['toxic', 'poison'], ['agility', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['smokescreen', 'normal'], ['focus-energy', 'normal'], ['waterfall', 'water'], ['swift', 'normal'], ['bubble', 'water'], ['splash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['flail', 'normal'], ['protect', 'normal'], ['scary-face', 'normal'], ['icy-wind', 'ice'], ['outrage', 'dragon'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dragon-breath', 'dragon'], ['hidden-power', 'normal'], ['twister', 'dragon'], ['rain-dance', 'water'], ['whirlpool', 'water'], ['hail', 'ice'], ['facade', 'normal'], ['yawn', 'normal'], ['secret-power', 'normal'], ['dive', 'water'], ['weather-ball', 'normal'], ['signal-beam', 'bug'], ['muddy-water', 'water'], ['bounce', 'flying'], ['dragon-dance', 'dragon'], ['water-pulse', 'water'], ['brine', 'water'], ['natural-gift', 'normal'], ['dragon-pulse', 'dragon'], ['giga-impact', 'normal'], ['flash-cannon', 'steel'], ['draco-meteor', 'dragon'], ['iron-head', 'steel'], ['captivate', 'normal'], ['round', 'normal'], ['clear-smog', 'poison'], ['scald', 'water'], ['quash', 'dark'], ['hurricane', 'flying'], ['confide', 'normal'], ['laser-focus', 'normal'], ['liquidation', 'water'], ['breaking-swipe', 'dragon'], ['scale-shot', 'dragon'], ['flip-turn', 'water'], ['wave-crash', 'water'], ['tera-blast', 'normal'], ['snowscape', 'ice'], ['chilling-water', 'water']]",75,95,95,95,95,85
80,31,231,phanpy,ground,,"[['slam', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['growl', 'normal'], ['roar', 'normal'], ['water-gun', 'water'], ['counter', 'fighting'], ['strength', 'normal'], ['earthquake', 'ground'], ['fissure', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['focus-energy', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['flail', 'normal'], ['protect', 'normal'], ['mud-slap', 'ground'], ['sandstorm', 'rock'], ['endure', 'normal'], ['charm', 'fairy'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['encore', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['ancient-power', 'rock'], ['rock-smash', 'fighting'], ['facade', 'normal'], ['helping-hand', 'normal'], ['superpower', 'fighting'], ['knock-off', 'dark'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['hyper-voice', 'normal'], ['odor-sleuth', 'normal'], ['rock-tomb', 'rock'], ['sand-tomb', 'ground'], ['mud-shot', 'ground'], ['natural-gift', 'normal'], ['last-resort', 'normal'], ['seed-bomb', 'grass'], ['earth-power', 'ground'], ['ice-shard', 'ice'], ['gunk-shot', 'poison'], ['iron-head', 'steel'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['head-smash', 'rock'], ['smack-down', 'rock'], ['heavy-slam', 'steel'], ['round', 'normal'], ['echoed-voice', 'normal'], ['bulldoze', 'ground'], ['play-rough', 'fairy'], ['confide', 'normal'], ['high-horsepower', 'ground'], ['stomping-tantrum', 'ground'], ['tera-blast', 'normal'], ['trailblaze', 'grass']]",90,60,60,40,40,40
81,32,232,donphan,ground,,"[['slam', 'normal'], ['headbutt', 'normal'], ['horn-attack', 'normal'], ['fury-attack', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['growl', 'normal'], ['roar', 'normal'], ['hyper-beam', 'normal'], ['counter', 'fighting'], ['strength', 'normal'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['flail', 'normal'], ['protect', 'normal'], ['scary-face', 'normal'], ['mud-slap', 'ground'], ['sandstorm', 'rock'], ['endure', 'normal'], ['charm', 'fairy'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['magnitude', 'ground'], ['encore', 'normal'], ['rapid-spin', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['ancient-power', 'rock'], ['rock-smash', 'fighting'], ['facade', 'normal'], ['helping-hand', 'normal'], ['superpower', 'fighting'], ['knock-off', 'dark'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['hyper-voice', 'normal'], ['odor-sleuth', 'normal'], ['rock-tomb', 'rock'], ['sand-tomb', 'ground'], ['iron-defense', 'steel'], ['block', 'normal'], ['bounce', 'flying'], ['mud-shot', 'ground'], ['gyro-ball', 'steel'], ['natural-gift', 'normal'], ['assurance', 'dark'], ['last-resort', 'normal'], ['rock-polish', 'rock'], ['poison-jab', 'poison'], ['seed-bomb', 'grass'], ['earth-power', 'ground'], ['giga-impact', 'normal'], ['thunder-fang', 'electric'], ['ice-fang', 'ice'], ['fire-fang', 'fire'], ['gunk-shot', 'poison'], ['iron-head', 'steel'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['smack-down', 'rock'], ['heavy-slam', 'steel'], ['round', 'normal'], ['echoed-voice', 'normal'], ['bulldoze', 'ground'], ['play-rough', 'fairy'], ['confide', 'normal'], ['high-horsepower', 'ground'], ['throat-chop', 'dark'], ['smart-strike', 'steel'], ['brutal-swing', 'dark'], ['stomping-tantrum', 'ground'], ['body-press', 'fighting'], ['tera-blast', 'normal'], ['ice-spinner', 'ice'], ['trailblaze', 'grass']]",90,120,120,60,60,50
82,33,233,porygon2,normal,,"[['tackle', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['psybeam', 'psychic'], ['hyper-beam', 'normal'], ['solar-beam', 'grass'], ['thunder-shock', 'electric'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['toxic', 'poison'], ['psychic', 'psychic'], ['agility', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['recover', 'normal'], ['defense-curl', 'normal'], ['swift', 'normal'], ['dream-eater', 'psychic'], ['flash', 'normal'], ['rest', 'psychic'], ['conversion', 'normal'], ['tri-attack', 'normal'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['conversion-2', 'normal'], ['protect', 'normal'], ['zap-cannon', 'electric'], ['icy-wind', 'ice'], ['lock-on', 'normal'], ['endure', 'normal'], ['swagger', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pain-split', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['facade', 'normal'], ['charge', 'electric'], ['trick', 'psychic'], ['magic-coat', 'psychic'], ['recycle', 'normal'], ['secret-power', 'normal'], ['signal-beam', 'bug'], ['aerial-ace', 'flying'], ['shock-wave', 'electric'], ['gravity', 'psychic'], ['natural-gift', 'normal'], ['power-swap', 'psychic'], ['guard-swap', 'psychic'], ['last-resort', 'normal'], ['magnet-rise', 'electric'], ['giga-impact', 'normal'], ['zen-headbutt', 'psychic'], ['trick-room', 'psychic'], ['discharge', 'electric'], ['charge-beam', 'electric'], ['wonder-room', 'psychic'], ['psyshock', 'psychic'], ['telekinesis', 'psychic'], ['foul-play', 'dark'], ['round', 'normal'], ['ally-switch', 'psychic'], ['electroweb', 'electric'], ['confide', 'normal'], ['eerie-impulse', 'electric'], ['speed-swap', 'psychic'], ['tera-blast', 'normal']]",85,80,90,105,95,60
83,34,234,stantler,normal,,"[['stomp', 'normal'], ['double-kick', 'fighting'], ['jump-kick', 'fighting'], ['sand-attack', 'ground'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['thrash', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['bite', 'dark'], ['roar', 'normal'], ['disable', 'normal'], ['psybeam', 'psychic'], ['hyper-beam', 'normal'], ['solar-beam', 'grass'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['confusion', 'psychic'], ['psychic', 'psychic'], ['hypnosis', 'psychic'], ['agility', 'psychic'], ['rage', 'normal'], ['mimic', 'normal'], ['double-team', 'normal'], ['confuse-ray', 'ghost'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['swift', 'normal'], ['dream-eater', 'psychic'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['mud-slap', 'ground'], ['detect', 'fighting'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['megahorn', 'bug'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['future-sight', 'psychic'], ['uproar', 'normal'], ['facade', 'normal'], ['helping-hand', 'normal'], ['trick', 'psychic'], ['role-play', 'psychic'], ['skill-swap', 'psychic'], ['imprison', 'psychic'], ['secret-power', 'normal'], ['mud-sport', 'ground'], ['astonish', 'ghost'], ['signal-beam', 'bug'], ['extrasensory', 'psychic'], ['bounce', 'flying'], ['calm-mind', 'psychic'], ['shock-wave', 'electric'], ['gravity', 'psychic'], ['natural-gift', 'normal'], ['me-first', 'normal'], ['last-resort', 'normal'], ['sucker-punch', 'dark'], ['energy-ball', 'grass'], ['earth-power', 'ground'], ['giga-impact', 'normal'], ['zen-headbutt', 'psychic'], ['trick-room', 'psychic'], ['captivate', 'normal'], ['charge-beam', 'electric'], ['psyshock', 'psychic'], ['magic-room', 'psychic'], ['entrainment', 'normal'], ['round', 'normal'], ['stored-power', 'psychic'], ['retaliate', 'normal'], ['bulldoze', 'ground'], ['work-up', 'normal'], ['wild-charge', 'electric'], ['confide', 'normal'], ['throat-chop', 'dark'], ['lunge', 'bug'], ['psyshield-bash', 'psychic'], ['tera-blast', 'normal'], ['trailblaze', 'grass']]",73,95,62,85,65,85
84,35,235,smeargle,normal,,"[['sketch', 'normal']]",55,20,35,20,45,75
85,36,236,tyrogue,fighting,,"[['mega-punch', 'normal'], ['mega-kick', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['low-kick', 'fighting'], ['counter', 'fighting'], ['seismic-toss', 'fighting'], ['strength', 'normal'], ['earthquake', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['focus-energy', 'normal'], ['swift', 'normal'], ['high-jump-kick', 'fighting'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['thief', 'dark'], ['mind-reader', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['mach-punch', 'fighting'], ['mud-slap', 'ground'], ['foresight', 'normal'], ['detect', 'fighting'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pursuit', 'dark'], ['rapid-spin', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['rock-smash', 'fighting'], ['fake-out', 'normal'], ['uproar', 'normal'], ['facade', 'normal'], ['helping-hand', 'normal'], ['role-play', 'psychic'], ['brick-break', 'fighting'], ['secret-power', 'normal'], ['bulk-up', 'fighting'], ['covet', 'normal'], ['natural-gift', 'normal'], ['feint', 'normal'], ['vacuum-wave', 'fighting'], ['bullet-punch', 'steel'], ['captivate', 'normal'], ['low-sweep', 'fighting'], ['round', 'normal'], ['ally-switch', 'psychic'], ['retaliate', 'normal'], ['bulldoze', 'ground'], ['work-up', 'normal'], ['confide', 'normal'], ['laser-focus', 'normal'], ['tera-blast', 'normal'], ['upper-hand', 'fighting']]",35,35,35,35,35,35
86,37,237,hitmontop,fighting,,"[['mega-punch', 'normal'], ['mega-kick', 'normal'], ['rolling-kick', 'fighting'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['low-kick', 'fighting'], ['counter', 'fighting'], ['seismic-toss', 'fighting'], ['strength', 'normal'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['agility', 'psychic'], ['quick-attack', 'normal'], ['mimic', 'normal'], ['double-team', 'normal'], ['focus-energy', 'normal'], ['swift', 'normal'], ['high-jump-kick', 'fighting'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['triple-kick', 'fighting'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['reversal', 'fighting'], ['protect', 'normal'], ['mach-punch', 'fighting'], ['mud-slap', 'ground'], ['detect', 'fighting'], ['sandstorm', 'rock'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['baton-pass', 'normal'], ['pursuit', 'dark'], ['rapid-spin', 'normal'], ['hidden-power', 'normal'], ['twister', 'dragon'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['rock-smash', 'fighting'], ['fake-out', 'normal'], ['uproar', 'normal'], ['facade', 'normal'], ['helping-hand', 'normal'], ['role-play', 'psychic'], ['revenge', 'fighting'], ['brick-break', 'fighting'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['aerial-ace', 'flying'], ['bulk-up', 'fighting'], ['covet', 'normal'], ['gyro-ball', 'steel'], ['natural-gift', 'normal'], ['feint', 'normal'], ['close-combat', 'fighting'], ['sucker-punch', 'dark'], ['vacuum-wave', 'fighting'], ['focus-blast', 'fighting'], ['giga-impact', 'normal'], ['bullet-punch', 'steel'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['wide-guard', 'rock'], ['low-sweep', 'fighting'], ['round', 'normal'], ['quick-guard', 'fighting'], ['retaliate', 'normal'], ['bulldoze', 'ground'], ['work-up', 'normal'], ['drill-run', 'ground'], ['confide', 'normal'], ['laser-focus', 'normal'], ['brutal-swing', 'dark'], ['coaching', 'fighting'], ['triple-axel', 'ice'], ['tera-blast', 'normal'], ['ice-spinner', 'ice'], ['upper-hand', 'fighting']]",50,95,95,35,110,70
87,38,238,smoochum,ice,psychic,"[['pound', 'normal'], ['mega-punch', 'normal'], ['ice-punch', 'ice'], ['mega-kick', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['sing', 'normal'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['counter', 'fighting'], ['seismic-toss', 'fighting'], ['toxic', 'poison'], ['confusion', 'psychic'], ['psychic', 'psychic'], ['meditate', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['metronome', 'normal'], ['lick', 'ghost'], ['dream-eater', 'psychic'], ['lovely-kiss', 'normal'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['powder-snow', 'ice'], ['protect', 'normal'], ['sweet-kiss', 'fairy'], ['mud-slap', 'ground'], ['perish-song', 'normal'], ['icy-wind', 'ice'], ['endure', 'normal'], ['charm', 'fairy'], ['swagger', 'normal'], ['mean-look', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['heal-bell', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dynamic-punch', 'fighting'], ['encore', 'normal'], ['sweet-scent', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['fake-out', 'normal'], ['uproar', 'normal'], ['hail', 'ice'], ['facade', 'normal'], ['helping-hand', 'normal'], ['trick', 'psychic'], ['role-play', 'psychic'], ['wish', 'normal'], ['magic-coat', 'psychic'], ['recycle', 'normal'], ['skill-swap', 'psychic'], ['secret-power', 'normal'], ['fake-tears', 'dark'], ['signal-beam', 'bug'], ['covet', 'normal'], ['calm-mind', 'psychic'], ['water-pulse', 'water'], ['miracle-eye', 'psychic'], ['wake-up-slap', 'fighting'], ['natural-gift', 'normal'], ['payback', 'dark'], ['fling', 'dark'], ['lucky-chant', 'normal'], ['copycat', 'normal'], ['nasty-plot', 'dark'], ['avalanche', 'ice'], ['zen-headbutt', 'psychic'], ['trick-room', 'psychic'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['wonder-room', 'psychic'], ['psyshock', 'psychic'], ['magic-room', 'psychic'], ['round', 'normal'], ['echoed-voice', 'normal'], ['stored-power', 'psychic'], ['frost-breath', 'ice'], ['heart-stamp', 'psychic'], ['draining-kiss', 'fairy'], ['confide', 'normal'], ['aurora-veil', 'ice']]",45,30,15,85,65,65
88,39,239,elekid,electric,,"[['karate-chop', 'fighting'], ['mega-punch', 'normal'], ['fire-punch', 'fire'], ['ice-punch', 'ice'], ['thunder-punch', 'electric'], ['mega-kick', 'normal'], ['rolling-kick', 'fighting'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['low-kick', 'fighting'], ['counter', 'fighting'], ['seismic-toss', 'fighting'], ['thunder-shock', 'electric'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['toxic', 'poison'], ['psychic', 'psychic'], ['meditate', 'psychic'], ['quick-attack', 'normal'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['barrier', 'psychic'], ['light-screen', 'psychic'], ['swift', 'normal'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['mud-slap', 'ground'], ['zap-cannon', 'electric'], ['detect', 'fighting'], ['endure', 'normal'], ['swagger', 'normal'], ['spark', 'electric'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dynamic-punch', 'fighting'], ['hidden-power', 'normal'], ['cross-chop', 'fighting'], ['rain-dance', 'water'], ['rock-smash', 'fighting'], ['uproar', 'normal'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['follow-me', 'normal'], ['charge', 'electric'], ['taunt', 'dark'], ['helping-hand', 'normal'], ['brick-break', 'fighting'], ['knock-off', 'dark'], ['secret-power', 'normal'], ['metal-sound', 'steel'], ['signal-beam', 'bug'], ['covet', 'normal'], ['shock-wave', 'electric'], ['hammer-arm', 'fighting'], ['natural-gift', 'normal'], ['feint', 'normal'], ['fling', 'dark'], ['magnet-rise', 'electric'], ['focus-blast', 'fighting'], ['discharge', 'electric'], ['captivate', 'normal'], ['charge-beam', 'electric'], ['electro-ball', 'electric'], ['round', 'normal'], ['volt-switch', 'electric'], ['electroweb', 'electric'], ['wild-charge', 'electric'], ['dual-chop', 'dragon'], ['confide', 'normal'], ['eerie-impulse', 'electric'], ['electric-terrain', 'electric'], ['power-up-punch', 'fighting'], ['tera-blast', 'normal'], ['trailblaze', 'grass'], ['supercell-slam', 'electric']]",45,63,37,65,55,95
89,40,240,magby,fire,,"[['karate-chop', 'fighting'], ['mega-punch', 'normal'], ['fire-punch', 'fire'], ['thunder-punch', 'electric'], ['mega-kick', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['ember', 'fire'], ['flamethrower', 'fire'], ['low-kick', 'fighting'], ['counter', 'fighting'], ['seismic-toss', 'fighting'], ['fire-spin', 'fire'], ['toxic', 'poison'], ['psychic', 'psychic'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['smokescreen', 'normal'], ['confuse-ray', 'ghost'], ['barrier', 'psychic'], ['focus-energy', 'normal'], ['smog', 'poison'], ['fire-blast', 'fire'], ['poison-gas', 'poison'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['flame-wheel', 'fire'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['mach-punch', 'fighting'], ['scary-face', 'normal'], ['feint-attack', 'dark'], ['belly-drum', 'normal'], ['mud-slap', 'ground'], ['detect', 'fighting'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dynamic-punch', 'fighting'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['cross-chop', 'fighting'], ['sunny-day', 'fire'], ['rock-smash', 'fighting'], ['uproar', 'normal'], ['heat-wave', 'fire'], ['will-o-wisp', 'fire'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['follow-me', 'normal'], ['helping-hand', 'normal'], ['brick-break', 'fighting'], ['secret-power', 'normal'], ['overheat', 'fire'], ['covet', 'normal'], ['natural-gift', 'normal'], ['fling', 'dark'], ['power-swap', 'psychic'], ['flare-blitz', 'fire'], ['poison-jab', 'poison'], ['lava-plume', 'fire'], ['captivate', 'normal'], ['flame-burst', 'fire'], ['flame-charge', 'fire'], ['acid-spray', 'poison'], ['round', 'normal'], ['clear-smog', 'poison'], ['incinerate', 'fire'], ['dual-chop', 'dragon'], ['belch', 'poison'], ['confide', 'normal'], ['power-up-punch', 'fighting'], ['burning-jealousy', 'fire'], ['tera-blast', 'normal'], ['temper-flare', 'fire']]",45,75,37,70,55,83
